sent_id,sys_name,rater_id,structural_simplicity
50,SEMoses_LM,3,-1
51,SEMoses_LM,1,0
51,SEMoses_LM,2,-1
51,SEMoses_LM,3,-1
52,SEMoses_LM,1,1
52,SEMoses_LM,2,1
52,SEMoses_LM,3,-1
53,SEMoses_LM,1,1
53,SEMoses_LM,2,0
53,SEMoses_LM,3,-1
54,SEMoses_LM,1,1
54,SEMoses_LM,2,0
54,SEMoses_LM,3,0
55,SEMoses_LM,1,-2
55,SEMoses_LM,2,-1
55,SEMoses_LM,3,-2
56,SEMoses_LM,1,1
56,SEMoses_LM,2,1
56,SEMoses_LM,3,0
57,SEMoses_LM,1,1
57,SEMoses_LM,2,1
57,SEMoses_LM,3,-1
58,SEMoses_LM,1,1
58,SEMoses_LM,2,1
58,SEMoses_LM,3,-1
59,SEMoses_LM,1,1
59,SEMoses_LM,2,0
59,SEMoses_LM,3,-1
60,SEMoses_LM,1,0
60,SEMoses_LM,2,0
60,SEMoses_LM,3,0
61,SEMoses_LM,1,1
61,SEMoses_LM,2,-1
61,SEMoses_LM,3,-1
62,SEMoses_LM,1,1
62,SEMoses_LM,2,0
62,SEMoses_LM,3,-1
63,SEMoses_LM,1,1
63,SEMoses_LM,2,0
63,SEMoses_LM,3,0
64,SEMoses_LM,1,0
64,SEMoses_LM,2,0
64,SEMoses_LM,3,-1
65,SEMoses_LM,1,0
65,SEMoses_LM,2,0
65,SEMoses_LM,3,0
66,SEMoses_LM,1,1
66,SEMoses_LM,2,1
66,SEMoses_LM,3,0
67,SEMoses_LM,1,1
67,SEMoses_LM,2,0
67,SEMoses_LM,3,1
68,SEMoses_LM,1,0
68,SEMoses_LM,2,0
68,SEMoses_LM,3,-1
69,SEMoses_LM,1,1
69,SEMoses_LM,2,0
69,SEMoses_LM,3,0
70,SEMoses_LM,1,0
70,SEMoses_LM,2,0
70,SEMoses_LM,3,-1
1,SETrain1-Moses,1,0
1,SETrain1-Moses,2,0
1,SETrain1-Moses,3,0
2,SETrain1-Moses,1,0
2,SETrain1-Moses,2,-1
2,SETrain1-Moses,3,-1
3,SETrain1-Moses,1,0
3,SETrain1-Moses,2,0
3,SETrain1-Moses,3,0
4,SETrain1-Moses,1,0
4,SETrain1-Moses,2,0
4,SETrain1-Moses,3,1
5,SETrain1-Moses,1,0
5,SETrain1-Moses,2,0
5,SETrain1-Moses,3,0
6,SETrain1-Moses,1,0
6,SETrain1-Moses,2,0
6,SETrain1-Moses,3,0
7,SETrain1-Moses,1,0
7,SETrain1-Moses,2,0
7,SETrain1-Moses,3,0
8,SETrain1-Moses,1,0
8,SETrain1-Moses,2,0
8,SETrain1-Moses,3,0
9,SETrain1-Moses,1,0
9,SETrain1-Moses,2,-1
9,SETrain1-Moses,3,-1
10,SETrain1-Moses,1,0
10,SETrain1-Moses,2,0
10,SETrain1-Moses,3,1
11,SETrain1-Moses,1,0
11,SETrain1-Moses,2,-1
11,SETrain1-Moses,3,-1
12,SETrain1-Moses,1,0
12,SETrain1-Moses,2,0
12,SETrain1-Moses,3,0
13,SETrain1-Moses,1,0
13,SETrain1-Moses,2,0
13,SETrain1-Moses,3,0
14,SETrain1-Moses,1,0
14,SETrain1-Moses,2,0
14,SETrain1-Moses,3,0
15,SETrain1-Moses,1,0
15,SETrain1-Moses,2,0
15,SETrain1-Moses,3,0
16,SETrain1-Moses,1,0
16,SETrain1-Moses,2,0
16,SETrain1-Moses,3,0
17,SETrain1-Moses,1,0
17,SETrain1-Moses,2,0
17,SETrain1-Moses,3,0
18,SETrain1-Moses,1,0
18,SETrain1-Moses,2,0
18,SETrain1-Moses,3,0
19,SETrain1-Moses,1,0
19,SETrain1-Moses,2,0
19,SETrain1-Moses,3,0
20,SETrain1-Moses,1,0
20,SETrain1-Moses,2,0
20,SETrain1-Moses,3,0
21,SETrain1-Moses,1,0
21,SETrain1-Moses,2,0
21,SETrain1-Moses,3,0
22,SETrain1-Moses,1,0
22,SETrain1-Moses,2,0
22,SETrain1-Moses,3,0
23,SETrain1-Moses,1,0
23,SETrain1-Moses,2,0
23,SETrain1-Moses,3,0
24,SETrain1-Moses,1,0
24,SETrain1-Moses,2,0
24,SETrain1-Moses,3,0
25,SETrain1-Moses,1,0
25,SETrain1-Moses,2,-1
25,SETrain1-Moses,3,0
26,SETrain1-Moses,1,0
26,SETrain1-Moses,2,0
26,SETrain1-Moses,3,0
27,SETrain1-Moses,1,0
27,SETrain1-Moses,2,-1
27,SETrain1-Moses,3,-1
28,SETrain1-Moses,1,0
28,SETrain1-Moses,2,-2
28,SETrain1-Moses,3,-1
29,SETrain1-Moses,1,0
29,SETrain1-Moses,2,0
29,SETrain1-Moses,3,0
30,SETrain1-Moses,1,0
30,SETrain1-Moses,2,0
30,SETrain1-Moses,3,0
31,SETrain1-Moses,1,0
31,SETrain1-Moses,2,0
31,SETrain1-Moses,3,0
32,SETrain1-Moses,1,0
32,SETrain1-Moses,2,-1
32,SETrain1-Moses,3,-1
33,SETrain1-Moses,1,0
33,SETrain1-Moses,2,0
33,SETrain1-Moses,3,0
34,SETrain1-Moses,1,0
34,SETrain1-Moses,2,0
34,SETrain1-Moses,3,0
35,SETrain1-Moses,1,1
35,SETrain1-Moses,2,0
35,SETrain1-Moses,3,1
36,SETrain1-Moses,1,0
36,SETrain1-Moses,2,-1
36,SETrain1-Moses,3,-1
37,SETrain1-Moses,1,0
37,SETrain1-Moses,2,0
37,SETrain1-Moses,3,0
38,SETrain1-Moses,1,0
38,SETrain1-Moses,2,0
38,SETrain1-Moses,3,0
39,SETrain1-Moses,1,0
39,SETrain1-Moses,2,0
39,SETrain1-Moses,3,0
40,SETrain1-Moses,1,0
40,SETrain1-Moses,2,0
40,SETrain1-Moses,3,0
41,SETrain1-Moses,1,0
41,SETrain1-Moses,2,0
41,SETrain1-Moses,3,0
42,SETrain1-Moses,1,0
42,SETrain1-Moses,2,0
42,SETrain1-Moses,3,0
43,SETrain1-Moses,1,0
43,SETrain1-Moses,2,0
43,SETrain1-Moses,3,0
44,SETrain1-Moses,1,0
44,SETrain1-Moses,2,0
44,SETrain1-Moses,3,0
45,SETrain1-Moses,1,0
45,SETrain1-Moses,2,0
45,SETrain1-Moses,3,0
46,SETrain1-Moses,1,0
46,SETrain1-Moses,2,0
46,SETrain1-Moses,3,0
47,SETrain1-Moses,1,0
47,SETrain1-Moses,2,-1
47,SETrain1-Moses,3,-1
48,SETrain1-Moses,1,0
48,SETrain1-Moses,2,0
48,SETrain1-Moses,3,0
49,SETrain1-Moses,1,0
49,SETrain1-Moses,2,0
49,SETrain1-Moses,3,0
50,SETrain1-Moses,1,0
50,SETrain1-Moses,2,-1
50,SETrain1-Moses,3,0
51,SETrain1-Moses,1,0
51,SETrain1-Moses,2,0
51,SETrain1-Moses,3,0
52,SETrain1-Moses,1,0
52,SETrain1-Moses,2,-1
52,SETrain1-Moses,3,1
53,SETrain1-Moses,1,0
53,SETrain1-Moses,2,0
53,SETrain1-Moses,3,0
54,SETrain1-Moses,1,0
54,SETrain1-Moses,2,-1
54,SETrain1-Moses,3,-1
55,SETrain1-Moses,1,0
55,SETrain1-Moses,2,-2
55,SETrain1-Moses,3,-2
56,SETrain1-Moses,1,1
56,SETrain1-Moses,2,0
56,SETrain1-Moses,3,1
57,SETrain1-Moses,1,0
57,SETrain1-Moses,2,0
57,SETrain1-Moses,3,0
58,SETrain1-Moses,1,0
58,SETrain1-Moses,2,0
58,SETrain1-Moses,3,0
59,SETrain1-Moses,1,-1
59,SETrain1-Moses,2,0
59,SETrain1-Moses,3,-1
60,SETrain1-Moses,1,0
60,SETrain1-Moses,2,0
60,SETrain1-Moses,3,0
61,SETrain1-Moses,1,0
61,SETrain1-Moses,2,0
61,SETrain1-Moses,3,0
62,SETrain1-Moses,1,0
62,SETrain1-Moses,2,0
62,SETrain1-Moses,3,0
63,SETrain1-Moses,1,0
63,SETrain1-Moses,2,0
63,SETrain1-Moses,3,0
64,SETrain1-Moses,1,0
64,SETrain1-Moses,2,0
64,SETrain1-Moses,3,0
65,SETrain1-Moses,1,0
65,SETrain1-Moses,2,0
65,SETrain1-Moses,3,0
66,SETrain1-Moses,1,0
66,SETrain1-Moses,2,-1
66,SETrain1-Moses,3,-1
67,SETrain1-Moses,1,0
67,SETrain1-Moses,2,-1
67,SETrain1-Moses,3,-1
68,SETrain1-Moses,1,0
68,SETrain1-Moses,2,-1
68,SETrain1-Moses,3,-1
69,SETrain1-Moses,1,1
69,SETrain1-Moses,2,-1
69,SETrain1-Moses,3,0
70,SETrain1-Moses,1,0
70,SETrain1-Moses,2,0
70,SETrain1-Moses,3,0
1,SETrain1-Moses_LM,1,0
1,SETrain1-Moses_LM,2,-1
1,SETrain1-Moses_LM,3,-1
2,SETrain1-Moses_LM,1,0
2,SETrain1-Moses_LM,2,0
2,SETrain1-Moses_LM,3,-1
3,SETrain1-Moses_LM,1,0
3,SETrain1-Moses_LM,2,0
3,SETrain1-Moses_LM,3,0
4,SETrain1-Moses_LM,1,0
4,SETrain1-Moses_LM,2,0
4,SETrain1-Moses_LM,3,-1
5,SETrain1-Moses_LM,1,0
5,SETrain1-Moses_LM,2,-1
5,SETrain1-Moses_LM,3,-1
6,SETrain1-Moses_LM,1,0
6,SETrain1-Moses_LM,2,0
6,SETrain1-Moses_LM,3,0
7,SETrain1-Moses_LM,1,0
7,SETrain1-Moses_LM,2,0
7,SETrain1-Moses_LM,3,0
8,SETrain1-Moses_LM,1,0
8,SETrain1-Moses_LM,2,0
8,SETrain1-Moses_LM,3,0
9,SETrain1-Moses_LM,1,0
9,SETrain1-Moses_LM,2,0
9,SETrain1-Moses_LM,3,-1
10,SETrain1-Moses_LM,1,0
10,SETrain1-Moses_LM,2,-1
10,SETrain1-Moses_LM,3,0
11,SETrain1-Moses_LM,1,0
11,SETrain1-Moses_LM,2,0
11,SETrain1-Moses_LM,3,0
12,SETrain1-Moses_LM,1,0
12,SETrain1-Moses_LM,2,0
12,SETrain1-Moses_LM,3,0
13,SETrain1-Moses_LM,1,0
13,SETrain1-Moses_LM,2,0
13,SETrain1-Moses_LM,3,0
14,SETrain1-Moses_LM,1,0
14,SETrain1-Moses_LM,2,-1
14,SETrain1-Moses_LM,3,0
15,SETrain1-Moses_LM,1,0
15,SETrain1-Moses_LM,2,0
15,SETrain1-Moses_LM,3,0
16,SETrain1-Moses_LM,1,0
16,SETrain1-Moses_LM,2,0
16,SETrain1-Moses_LM,3,0
17,SETrain1-Moses_LM,1,0
17,SETrain1-Moses_LM,2,0
17,SETrain1-Moses_LM,3,0
18,SETrain1-Moses_LM,1,0
18,SETrain1-Moses_LM,2,0
18,SETrain1-Moses_LM,3,0
19,SETrain1-Moses_LM,1,0
19,SETrain1-Moses_LM,2,0
19,SETrain1-Moses_LM,3,0
20,SETrain1-Moses_LM,1,0
20,SETrain1-Moses_LM,2,0
20,SETrain1-Moses_LM,3,-1
21,SETrain1-Moses_LM,1,0
21,SETrain1-Moses_LM,2,0
21,SETrain1-Moses_LM,3,0
22,SETrain1-Moses_LM,1,0
22,SETrain1-Moses_LM,2,0
22,SETrain1-Moses_LM,3,0
23,SETrain1-Moses_LM,1,0
23,SETrain1-Moses_LM,2,0
23,SETrain1-Moses_LM,3,0
24,SETrain1-Moses_LM,1,0
24,SETrain1-Moses_LM,2,0
24,SETrain1-Moses_LM,3,0
25,SETrain1-Moses_LM,1,0
25,SETrain1-Moses_LM,2,-1
25,SETrain1-Moses_LM,3,-1
26,SETrain1-Moses_LM,1,0
26,SETrain1-Moses_LM,2,0
26,SETrain1-Moses_LM,3,0
27,SETrain1-Moses_LM,1,0
27,SETrain1-Moses_LM,2,0
27,SETrain1-Moses_LM,3,-1
28,SETrain1-Moses_LM,1,0
28,SETrain1-Moses_LM,2,0
28,SETrain1-Moses_LM,3,0
29,SETrain1-Moses_LM,1,0
29,SETrain1-Moses_LM,2,0
29,SETrain1-Moses_LM,3,0
30,SETrain1-Moses_LM,1,0
30,SETrain1-Moses_LM,2,0
30,SETrain1-Moses_LM,3,0
31,SETrain1-Moses_LM,1,0
31,SETrain1-Moses_LM,2,0
31,SETrain1-Moses_LM,3,0
32,SETrain1-Moses_LM,1,0
32,SETrain1-Moses_LM,2,0
32,SETrain1-Moses_LM,3,-1
33,SETrain1-Moses_LM,1,0
33,SETrain1-Moses_LM,2,0
33,SETrain1-Moses_LM,3,-1
34,SETrain1-Moses_LM,1,0
34,SETrain1-Moses_LM,2,0
34,SETrain1-Moses_LM,3,0
35,SETrain1-Moses_LM,1,1
35,SETrain1-Moses_LM,2,0
35,SETrain1-Moses_LM,3,0
36,SETrain1-Moses_LM,1,0
36,SETrain1-Moses_LM,2,0
36,SETrain1-Moses_LM,3,-1
37,SETrain1-Moses_LM,1,0
37,SETrain1-Moses_LM,2,0
37,SETrain1-Moses_LM,3,-1
38,SETrain1-Moses_LM,1,0
38,SETrain1-Moses_LM,2,-1
38,SETrain1-Moses_LM,3,0
39,SETrain1-Moses_LM,1,0
39,SETrain1-Moses_LM,2,0
39,SETrain1-Moses_LM,3,0
40,SETrain1-Moses_LM,1,0
40,SETrain1-Moses_LM,2,0
40,SETrain1-Moses_LM,3,0
41,SETrain1-Moses_LM,1,0
41,SETrain1-Moses_LM,2,0
41,SETrain1-Moses_LM,3,0
42,SETrain1-Moses_LM,1,0
42,SETrain1-Moses_LM,2,0
42,SETrain1-Moses_LM,3,0
43,SETrain1-Moses_LM,1,0
43,SETrain1-Moses_LM,2,-1
43,SETrain1-Moses_LM,3,-1
44,SETrain1-Moses_LM,1,0
44,SETrain1-Moses_LM,2,0
44,SETrain1-Moses_LM,3,0
45,SETrain1-Moses_LM,1,0
45,SETrain1-Moses_LM,2,0
45,SETrain1-Moses_LM,3,0
46,SETrain1-Moses_LM,1,0
46,SETrain1-Moses_LM,2,0
46,SETrain1-Moses_LM,3,0
47,SETrain1-Moses_LM,1,0
47,SETrain1-Moses_LM,2,0
47,SETrain1-Moses_LM,3,0
48,SETrain1-Moses_LM,1,0
48,SETrain1-Moses_LM,2,-1
48,SETrain1-Moses_LM,3,0
49,SETrain1-Moses_LM,1,0
49,SETrain1-Moses_LM,2,0
49,SETrain1-Moses_LM,3,0
50,SETrain1-Moses_LM,1,-1
50,SETrain1-Moses_LM,2,-1
50,SETrain1-Moses_LM,3,0
51,SETrain1-Moses_LM,1,1
51,SETrain1-Moses_LM,2,0
51,SETrain1-Moses_LM,3,0
52,SETrain1-Moses_LM,1,1
52,SETrain1-Moses_LM,2,1
52,SETrain1-Moses_LM,3,-1
53,SETrain1-Moses_LM,1,0
53,SETrain1-Moses_LM,2,0
53,SETrain1-Moses_LM,3,0
54,SETrain1-Moses_LM,1,0
54,SETrain1-Moses_LM,2,0
54,SETrain1-Moses_LM,3,0
55,SETrain1-Moses_LM,1,0
55,SETrain1-Moses_LM,2,0
55,SETrain1-Moses_LM,3,-1
56,SETrain1-Moses_LM,1,0
56,SETrain1-Moses_LM,2,-1
56,SETrain1-Moses_LM,3,1
57,SETrain1-Moses_LM,1,0
57,SETrain1-Moses_LM,2,0
57,SETrain1-Moses_LM,3,0
58,SETrain1-Moses_LM,1,0
58,SETrain1-Moses_LM,2,0
58,SETrain1-Moses_LM,3,0
59,SETrain1-Moses_LM,1,0
59,SETrain1-Moses_LM,2,0
59,SETrain1-Moses_LM,3,-1
60,SETrain1-Moses_LM,1,0
60,SETrain1-Moses_LM,2,0
60,SETrain1-Moses_LM,3,0
61,SETrain1-Moses_LM,1,0
61,SETrain1-Moses_LM,2,-1
61,SETrain1-Moses_LM,3,-1
62,SETrain1-Moses_LM,1,0
62,SETrain1-Moses_LM,2,0
62,SETrain1-Moses_LM,3,0
63,SETrain1-Moses_LM,1,0
63,SETrain1-Moses_LM,2,0
63,SETrain1-Moses_LM,3,0
64,SETrain1-Moses_LM,1,0
64,SETrain1-Moses_LM,2,0
64,SETrain1-Moses_LM,3,0
65,SETrain1-Moses_LM,1,0
65,SETrain1-Moses_LM,2,0
65,SETrain1-Moses_LM,3,0
66,SETrain1-Moses_LM,1,1
66,SETrain1-Moses_LM,2,0
66,SETrain1-Moses_LM,3,-1
67,SETrain1-Moses_LM,1,0
67,SETrain1-Moses_LM,2,-1
67,SETrain1-Moses_LM,3,0
68,SETrain1-Moses_LM,1,0
68,SETrain1-Moses_LM,2,0
68,SETrain1-Moses_LM,3,0
69,SETrain1-Moses_LM,1,0
69,SETrain1-Moses_LM,2,0
69,SETrain1-Moses_LM,3,0
70,SETrain1-Moses_LM,1,0
70,SETrain1-Moses_LM,2,0
70,SETrain1-Moses_LM,3,0
1,SETrain2-Moses,1,0
1,SETrain2-Moses,2,0
1,SETrain2-Moses,3,0
2,SETrain2-Moses,1,0
2,SETrain2-Moses,2,0
2,SETrain2-Moses,3,0
3,SETrain2-Moses,1,0
3,SETrain2-Moses,2,0
3,SETrain2-Moses,3,0
4,SETrain2-Moses,1,0
4,SETrain2-Moses,2,0
4,SETrain2-Moses,3,0
5,SETrain2-Moses,1,0
5,SETrain2-Moses,2,0
5,SETrain2-Moses,3,0
6,SETrain2-Moses,1,0
6,SETrain2-Moses,2,0
6,SETrain2-Moses,3,0
7,SETrain2-Moses,1,0
7,SETrain2-Moses,2,0
7,SETrain2-Moses,3,0
8,SETrain2-Moses,1,0
8,SETrain2-Moses,2,0
8,SETrain2-Moses,3,0
9,SETrain2-Moses,1,0
9,SETrain2-Moses,2,0
9,SETrain2-Moses,3,0
10,SETrain2-Moses,1,0
10,SETrain2-Moses,2,0
10,SETrain2-Moses,3,0
11,SETrain2-Moses,1,0
11,SETrain2-Moses,2,0
11,SETrain2-Moses,3,0
12,SETrain2-Moses,1,0
12,SETrain2-Moses,2,0
12,SETrain2-Moses,3,0
13,SETrain2-Moses,1,0
13,SETrain2-Moses,2,0
13,SETrain2-Moses,3,0
14,SETrain2-Moses,1,0
14,SETrain2-Moses,2,0
14,SETrain2-Moses,3,0
15,SETrain2-Moses,1,0
15,SETrain2-Moses,2,0
15,SETrain2-Moses,3,0
16,SETrain2-Moses,1,0
16,SETrain2-Moses,2,0
16,SETrain2-Moses,3,0
17,SETrain2-Moses,1,0
17,SETrain2-Moses,2,0
17,SETrain2-Moses,3,0
18,SETrain2-Moses,1,0
18,SETrain2-Moses,2,0
18,SETrain2-Moses,3,0
19,SETrain2-Moses,1,0
19,SETrain2-Moses,2,0
19,SETrain2-Moses,3,0
20,SETrain2-Moses,1,0
20,SETrain2-Moses,2,0
20,SETrain2-Moses,3,0
21,SETrain2-Moses,1,0
21,SETrain2-Moses,2,0
21,SETrain2-Moses,3,0
22,SETrain2-Moses,1,0
22,SETrain2-Moses,2,0
22,SETrain2-Moses,3,0
23,SETrain2-Moses,1,0
23,SETrain2-Moses,2,0
23,SETrain2-Moses,3,0
24,SETrain2-Moses,1,0
24,SETrain2-Moses,2,0
24,SETrain2-Moses,3,0
25,SETrain2-Moses,1,0
25,SETrain2-Moses,2,0
25,SETrain2-Moses,3,0
26,SETrain2-Moses,1,0
26,SETrain2-Moses,2,0
26,SETrain2-Moses,3,0
27,SETrain2-Moses,1,0
27,SETrain2-Moses,2,0
27,SETrain2-Moses,3,0
28,SETrain2-Moses,1,0
28,SETrain2-Moses,2,0
28,SETrain2-Moses,3,0
29,SETrain2-Moses,1,0
29,SETrain2-Moses,2,0
29,SETrain2-Moses,3,0
30,SETrain2-Moses,1,0
30,SETrain2-Moses,2,0
30,SETrain2-Moses,3,0
31,SETrain2-Moses,1,0
31,SETrain2-Moses,2,0
31,SETrain2-Moses,3,0
32,SETrain2-Moses,1,0
32,SETrain2-Moses,2,0
32,SETrain2-Moses,3,-1
33,SETrain2-Moses,1,0
33,SETrain2-Moses,2,0
33,SETrain2-Moses,3,0
34,SETrain2-Moses,1,0
34,SETrain2-Moses,2,0
34,SETrain2-Moses,3,0
35,SETrain2-Moses,1,0
35,SETrain2-Moses,2,0
35,SETrain2-Moses,3,0
36,SETrain2-Moses,1,0
36,SETrain2-Moses,2,0
36,SETrain2-Moses,3,0
37,SETrain2-Moses,1,0
37,SETrain2-Moses,2,0
37,SETrain2-Moses,3,0
38,SETrain2-Moses,1,0
38,SETrain2-Moses,2,0
38,SETrain2-Moses,3,0
39,SETrain2-Moses,1,0
39,SETrain2-Moses,2,0
39,SETrain2-Moses,3,0
40,SETrain2-Moses,1,0
40,SETrain2-Moses,2,0
40,SETrain2-Moses,3,0
41,SETrain2-Moses,1,0
41,SETrain2-Moses,2,0
41,SETrain2-Moses,3,0
42,SETrain2-Moses,1,0
42,SETrain2-Moses,2,0
42,SETrain2-Moses,3,0
43,SETrain2-Moses,1,0
43,SETrain2-Moses,2,0
43,SETrain2-Moses,3,0
44,SETrain2-Moses,1,0
44,SETrain2-Moses,2,0
44,SETrain2-Moses,3,0
45,SETrain2-Moses,1,0
45,SETrain2-Moses,2,0
45,SETrain2-Moses,3,0
46,SETrain2-Moses,1,0
46,SETrain2-Moses,2,0
46,SETrain2-Moses,3,0
47,SETrain2-Moses,1,0
47,SETrain2-Moses,2,0
47,SETrain2-Moses,3,0
48,SETrain2-Moses,1,0
48,SETrain2-Moses,2,0
48,SETrain2-Moses,3,0
49,SETrain2-Moses,1,0
49,SETrain2-Moses,2,0
49,SETrain2-Moses,3,0
50,SETrain2-Moses,1,0
50,SETrain2-Moses,2,0
50,SETrain2-Moses,3,0
51,SETrain2-Moses,1,0
51,SETrain2-Moses,2,0
51,SETrain2-Moses,3,0
52,SETrain2-Moses,1,0
52,SETrain2-Moses,2,0
52,SETrain2-Moses,3,0
53,SETrain2-Moses,1,0
53,SETrain2-Moses,2,0
53,SETrain2-Moses,3,0
54,SETrain2-Moses,1,0
54,SETrain2-Moses,2,0
54,SETrain2-Moses,3,0
55,SETrain2-Moses,1,0
55,SETrain2-Moses,2,0
55,SETrain2-Moses,3,0
56,SETrain2-Moses,1,0
56,SETrain2-Moses,2,0
56,SETrain2-Moses,3,0
57,SETrain2-Moses,1,0
57,SETrain2-Moses,2,0
57,SETrain2-Moses,3,0
58,SETrain2-Moses,1,0
58,SETrain2-Moses,2,0
58,SETrain2-Moses,3,0
59,SETrain2-Moses,1,0
59,SETrain2-Moses,2,0
59,SETrain2-Moses,3,0
60,SETrain2-Moses,1,0
60,SETrain2-Moses,2,0
60,SETrain2-Moses,3,0
61,SETrain2-Moses,1,0
61,SETrain2-Moses,2,0
61,SETrain2-Moses,3,0
62,SETrain2-Moses,1,0
62,SETrain2-Moses,2,0
62,SETrain2-Moses,3,0
63,SETrain2-Moses,1,0
63,SETrain2-Moses,2,0
63,SETrain2-Moses,3,0
64,SETrain2-Moses,1,0
64,SETrain2-Moses,2,0
64,SETrain2-Moses,3,0
65,SETrain2-Moses,1,0
65,SETrain2-Moses,2,0
65,SETrain2-Moses,3,0
66,SETrain2-Moses,1,0
66,SETrain2-Moses,2,0
66,SETrain2-Moses,3,0
67,SETrain2-Moses,1,0
67,SETrain2-Moses,2,0
67,SETrain2-Moses,3,0
68,SETrain2-Moses,1,0
68,SETrain2-Moses,2,0
68,SETrain2-Moses,3,0
69,SETrain2-Moses,1,0
69,SETrain2-Moses,2,0
69,SETrain2-Moses,3,0
70,SETrain2-Moses,1,0
70,SETrain2-Moses,2,0
70,SETrain2-Moses,3,0
1,SETrain2-Moses_LM,1,0
1,SETrain2-Moses_LM,2,0
1,SETrain2-Moses_LM,3,0
2,SETrain2-Moses_LM,1,0
2,SETrain2-Moses_LM,2,0
2,SETrain2-Moses_LM,3,0
3,SETrain2-Moses_LM,1,0
3,SETrain2-Moses_LM,2,0
3,SETrain2-Moses_LM,3,0
4,SETrain2-Moses_LM,1,0
4,SETrain2-Moses_LM,2,0
4,SETrain2-Moses_LM,3,0
5,SETrain2-Moses_LM,1,0
5,SETrain2-Moses_LM,2,0
5,SETrain2-Moses_LM,3,0
6,SETrain2-Moses_LM,1,0
6,SETrain2-Moses_LM,2,0
6,SETrain2-Moses_LM,3,0
7,SETrain2-Moses_LM,1,0
7,SETrain2-Moses_LM,2,0
7,SETrain2-Moses_LM,3,0
8,SETrain2-Moses_LM,1,0
8,SETrain2-Moses_LM,2,0
8,SETrain2-Moses_LM,3,0
9,SETrain2-Moses_LM,1,0
9,SETrain2-Moses_LM,2,0
9,SETrain2-Moses_LM,3,0
10,SETrain2-Moses_LM,1,0
10,SETrain2-Moses_LM,2,0
10,SETrain2-Moses_LM,3,0
11,SETrain2-Moses_LM,1,0
11,SETrain2-Moses_LM,2,0
11,SETrain2-Moses_LM,3,0
12,SETrain2-Moses_LM,1,0
12,SETrain2-Moses_LM,2,0
12,SETrain2-Moses_LM,3,0
13,SETrain2-Moses_LM,1,0
13,SETrain2-Moses_LM,2,0
13,SETrain2-Moses_LM,3,0
14,SETrain2-Moses_LM,1,0
14,SETrain2-Moses_LM,2,0
14,SETrain2-Moses_LM,3,0
15,SETrain2-Moses_LM,1,0
15,SETrain2-Moses_LM,2,0
15,SETrain2-Moses_LM,3,0
16,SETrain2-Moses_LM,1,0
16,SETrain2-Moses_LM,2,0
16,SETrain2-Moses_LM,3,0
17,SETrain2-Moses_LM,1,0
17,SETrain2-Moses_LM,2,0
17,SETrain2-Moses_LM,3,0
18,SETrain2-Moses_LM,1,0
18,SETrain2-Moses_LM,2,0
18,SETrain2-Moses_LM,3,0
19,SETrain2-Moses_LM,1,0
19,SETrain2-Moses_LM,2,0
19,SETrain2-Moses_LM,3,0
20,SETrain2-Moses_LM,1,0
20,SETrain2-Moses_LM,2,0
20,SETrain2-Moses_LM,3,0
21,SETrain2-Moses_LM,1,0
21,SETrain2-Moses_LM,2,0
21,SETrain2-Moses_LM,3,0
22,SETrain2-Moses_LM,1,0
22,SETrain2-Moses_LM,2,0
22,SETrain2-Moses_LM,3,0
23,SETrain2-Moses_LM,1,0
23,SETrain2-Moses_LM,2,0
23,SETrain2-Moses_LM,3,0
24,SETrain2-Moses_LM,1,0
24,SETrain2-Moses_LM,2,0
24,SETrain2-Moses_LM,3,0
25,SETrain2-Moses_LM,1,0
25,SETrain2-Moses_LM,2,0
25,SETrain2-Moses_LM,3,0
26,SETrain2-Moses_LM,1,0
26,SETrain2-Moses_LM,2,0
26,SETrain2-Moses_LM,3,0
27,SETrain2-Moses_LM,1,0
27,SETrain2-Moses_LM,2,0
27,SETrain2-Moses_LM,3,0
28,SETrain2-Moses_LM,1,0
28,SETrain2-Moses_LM,2,0
28,SETrain2-Moses_LM,3,0
29,SETrain2-Moses_LM,1,0
29,SETrain2-Moses_LM,2,0
29,SETrain2-Moses_LM,3,0
30,SETrain2-Moses_LM,1,0
30,SETrain2-Moses_LM,2,0
30,SETrain2-Moses_LM,3,0
31,SETrain2-Moses_LM,1,0
31,SETrain2-Moses_LM,2,0
31,SETrain2-Moses_LM,3,0
32,SETrain2-Moses_LM,1,0
32,SETrain2-Moses_LM,2,0
32,SETrain2-Moses_LM,3,-1
33,SETrain2-Moses_LM,1,0
33,SETrain2-Moses_LM,2,0
33,SETrain2-Moses_LM,3,0
34,SETrain2-Moses_LM,1,0
34,SETrain2-Moses_LM,2,0
34,SETrain2-Moses_LM,3,0
35,SETrain2-Moses_LM,1,0
35,SETrain2-Moses_LM,2,0
35,SETrain2-Moses_LM,3,0
36,SETrain2-Moses_LM,1,0
36,SETrain2-Moses_LM,2,0
36,SETrain2-Moses_LM,3,0
37,SETrain2-Moses_LM,1,0
37,SETrain2-Moses_LM,2,0
37,SETrain2-Moses_LM,3,0
38,SETrain2-Moses_LM,1,0
38,SETrain2-Moses_LM,2,0
38,SETrain2-Moses_LM,3,0
39,SETrain2-Moses_LM,1,0
39,SETrain2-Moses_LM,2,0
39,SETrain2-Moses_LM,3,0
40,SETrain2-Moses_LM,1,0
40,SETrain2-Moses_LM,2,0
